,Marca,Modelo,Precio,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes,Ciudad,CP,provincia
431,Hyundai,SANTA FE,26990.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,68047.0,2019,Automático,1987.0,4.1,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1615.0,Diésel,7,Madrid,28002,Madrid
432,SEAT,Arona,164001.0,110.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,15235.0,2022,Manual,1199.0,4.7,Gris,Gris,Tracción delantera,5.0,5.0,3.0,1055.0,Gasolina,6,Dos hermanas,41703,Sevilla
433,Kia,Stonic,208901.0,84.0,Prof.,SUV/4x4/Pickup,Demostración,5,España,84,4661.0,2022,Manual,1461.0,3.6,Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1205.0,Gasolina,8,Las rozas,28232,Madrid
434,Mercedes-Benz,EQA,41900.0,190.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,6900.0,2022,Automático,1598.0,3.8,AZUL DENIM,AZUL DENIM,Tracción delantera,4.0,6.0,4.0,1090.0,Eléctrico,5,Zaragoza,50012,Zaragoza
435,Land Rover,Discovery,33290.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,127309.0,2019,Automático,6592.0,14.1,Azul,Azul,Tracción trasera,4.0,8.0,12.0,1995.0,Diésel,5,Madrid,28021,Madrid
436,Audi,Q2,30950.0,116.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,22353.0,2022,Automático,1968.0,5.5,Negro,Negro,Tracción a las cuatro ruedas,5.0,7.0,4.0,1463.0,Diésel,11,Madrid,28042,Madrid
437,Porsche,Macan,64900.0,245.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,33990.0,2019,Automático,1498.0,5.5,Negro,Negro Metalizado (Tiefschwarzm,Tracción delantera,5.0,6.0,4.0,1413.0,Gasolina,9,Tarragona,43004,Tarragona
438,Mercedes-Benz,V 250,439001.0,190.0,Prof.,Monovolumen,Ocasión,5,España,12,139269.0,2017,Automático,1997.0,5.4,Azul,Azul Cavansita Metalizado,Tracción a las cuatro ruedas,5.0,6.0,4.0,1716.0,Diésel,10,Quart de poblet,46930,Valencia/València
439,Cupra,Formentor,239001.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,18,27000.0,2022,Manual,3982.0,16.7,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,9.0,8.0,2245.0,Gasolina,4,Mataró,8302,Barcelona
440,Nissan,Qashqai,11500.0,110.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,148535.0,2014,Manual,2993.0,7.9,Blanco,BLANCO,Tracción a las cuatro ruedas,5.0,8.0,6.0,2178.0,Diésel,3,Tarragona,43006,Tarragona
441,Mercedes-Benz,B 250,46900.0,150.0,Prof.,Monovolumen,Ocasión,5,España,24,15231.0,2023,Automático,1998.0,5.7,Plateado,Plata,Tracción delantera,4.0,7.0,4.0,1325.0,Diésel,6,Castellon,12006,Castellón/Castelló
442,Hyundai,IONIQ,14990.0,120.0,Prof.,Coche pequeño,Ocasión,5,España,12,79000.0,2019,Automático,1477.0,1.2,Gris-negro,Gris-negro,Tracción delantera,5.0,7.0,3.0,1712.2947368421053,Eléctrico,10,Las palmas de gran canaria,35010,Las Palmas
443,Audi,Q5,34990.0,163.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,26282.0,2019,Automático,1600.0,7.1,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,9.0,4.0,1606.0,Diésel,7,Albacete,2006,Albacete
444,Skoda,Kamiq,16690.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,79911.0,2021,Manual,1318.0,6.1,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1066.0,Gasolina,1,Madrid,28021,Madrid
445,Mercedes-Benz,GLC 300,449001.0,320.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,31587.0,2020,Automático,2000.0,5.6,Gris,Gris,Tracción a las cuatro ruedas,5.0,6.0,3.0,1660.0,Otros,10,Valladolid,47011,Valladolid
446,BMW,X2,23900.0,190.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,95000.0,2019,Automático,1968.0,5.8,Negro,METALIZADO,Tracción delantera,5.0,7.0,4.0,1655.0,Diésel,2,Ubeda,23410,Jaén
447,Toyota,RAV 4,23690.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,130517.0,2019,Automático,1997.0,7.4,Rojo,Rojo,Tracción delantera,5.0,6.0,4.0,1690.0,Otros,9,Barcelona,8040,Barcelona
448,Nissan,Qashqai,23900.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,60000.0,2019,Manual,1999.0,5.4,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,8.0,4.0,1829.0,Diésel,5,Vigo,36318,Pontevedra
449,Land Rover,Defender,41000.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,65000.0,2013,Manual,1998.0,9.6,Verde,Verde,Tracción delantera,5.0,6.0,4.0,1700.0,Diésel,8,Villanueva de córdoba,14440,Córdoba
450,BMW,640,30900.0,320.0,Prof.,Coupé,Ocasión,2,España,12,106917.0,2011,Automático,3199.0,13.3,Plateado,Gris Plata,Tracción trasera,5.0,4.0,6.0,1520.0,Gasolina,9,Getafe,28905,Madrid
451,Land Rover,Range Rover Velar,33645.0,241.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,97574.0,2019,Automático,1499.0,5.1,Granate,Granate,Tracción delantera,5.0,6.0,4.0,1165.0,Diésel,3,Manises,46940,Valencia/València
452,Land Rover,Defender,42500.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,59000.0,2013,Manual,1998.0,5.1,Naranja,Naranja,Tracción delantera,5.0,6.0,4.0,1375.0,Diésel,8,Villanueva de córdoba,14440,Córdoba
453,Land Rover,Range Rover,50990.0,340.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,57364.0,2015,Automático,999.0,4.6,Gris,Scotia Grey (metalizado),Tracción delantera,5.0,6.0,3.0,1313.0,Diésel,11,Leganes,28914,Madrid
454,Audi,S5,17900.0,354.0,Prof.,Coupé,Ocasión,2,España,12,129000.0,2007,Manual,999.0,4.5,Negro,Negro,Tracción delantera,5.0,5.0,3.0,1110.0,Gasolina,8,Badalona,8820,Barcelona
455,Kia,XCeed,159001.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,69000.0,2022,Manual,1461.0,3.8,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1315.0,Gasolina,4,San javier,30730,Murcia
456,Audi,A5,26818.0,190.0,Prof.,Sedán,Ocasión,5,España,12,63928.0,2018,Automático,1968.0,5.2,Azul,Azul,Tracción a las cuatro ruedas,5.0,6.0,4.0,1660.0,Diésel,5,Toledo,45001,Toledo
457,Mercedes-Benz,A 180,5500.0,109.0,Prof.,Coche pequeño,Ocasión,5,España,12,170000.0,2008,Manual,2982.0,13.7,Negro,Negro,Tracción a las cuatro ruedas,5.0,5.0,4.0,1795.0,Diésel,2,Barberà del vallès,8210,Barcelona
458,Peugeot,208,13395.0,102.0,Prof.,Coche pequeño,Ocasión,5,España,12,61559.0,2022,Manual,1500.0,4.3,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1293.0,Gasolina,4,Alzira,46600,Valencia/València
459,Peugeot,408,33990.0,224.0,Prof.,Sedán,Ocasión,5,España,12,12652.0,2022,Automático,999.0,4.9,Gris,Gris,Tracción delantera,5.0,6.0,3.0,1096.0,Diésel,12,Madrid,28021,Madrid
460,Audi,Q3,284901.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,109000.0,2021,Automático,1968.0,5.5,Negro,METALIZADO,Tracción delantera,5.0,6.0,4.0,1463.0,Diésel,1,Albatera,3340,Alicante/Alacant
461,Peugeot,3008,309991.0,131.0,Prof.,SUV/4x4/Pickup,KM0,5,España,36,2.0,2023,Automático,2000.0,7.7,Azul,Azul,Tracción delantera,5.0,7.0,4.0,1463.0,Gasolina,11,Madrid,28031,Madrid
462,Skoda,Kamiq,163901.0,95.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,36451.0,2021,Manual,1498.0,5.7,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1241.0,Gasolina,5,Granada,18015,Granada
463,Toyota,GT86,28680.0,200.0,Prof.,Coupé,Ocasión,2,España,12,18000.0,2020,Automático,1499.0,6.3,Gris,Gris,Tracción delantera,5.0,5.0,4.0,1351.0,Gasolina,7,Sant adrià de besòs,8903,Barcelona
464,Porsche,992,1359001.0,450.0,Prof.,Coupé,Ocasión,2,España,12,42945.0,2019,Automático,1597.0,5.5,Plateado,Plata GT Metalizado,Tracción delantera,5.0,6.0,4.0,1390.0,Gasolina,8,Hospitalet de llobregat,8908,Barcelona
465,Hyundai,TUCSON,14990.0,131.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,95800.0,2017,Manual,2000.0,5.3,Rojo,Rojo,Tracción delantera,5.0,7.0,4.0,1615.0,Gasolina,4,Móstoles,28933,Madrid
466,BMW,520,45900.0,190.0,Prof.,Sedán,Ocasión,4,España,24,35113.0,2022,Automático,2000.0,4.7,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1395.0,Diésel,9,Madrid,28031,Madrid
467,Peugeot,308,12490.0,99.0,Prof.,Coche pequeño,Ocasión,5,España,12,58749.0,2020,Manual,1498.0,5.4,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1437.0,Diésel,12,Quart de poblet,46930,Valencia/València
468,Mercedes-Benz,C 200,429001.0,204.0,Prof.,Sedán,Ocasión,4,España,24,15000.0,2021,Automático,1500.0,4.5,Gris,Gris,Tracción delantera,5.0,7.0,3.0,1230.0,Gasolina,11,Barcelona,8017,Barcelona
469,Volkswagen,Touran,18860.0,116.0,Prof.,Monovolumen,Ocasión,5,España,12,89948.0,2018,Automático,1199.0,6.3,Gris,Gris,Tracción delantera,5.0,5.0,3.0,1275.0,Diésel,7,Malaga,29004,Málaga
470,BMW,Z4,17500.0,204.0,Prof.,Coupé,Ocasión,2,España,12,115000.0,2010,Manual,1499.0,3.7,Beige,Beige,Tracción delantera,5.0,5.0,4.0,1155.0,Gasolina,5,San fernando de henares,28830,Madrid
471,Mercedes-Benz,CLA 180,26900.0,122.0,Prof.,Coupé,Ocasión,4,España,24,94865.0,2018,Automático,3990.0,19.3,Negro,Negro,Tracción a las cuatro ruedas,2.0,8.0,8.0,1350.0,Gasolina,1,Castellon,12006,Castellón/Castelló
472,Porsche,997,41990.0,355.0,Prof.,Coupé,Ocasión,2,España,12,155000.0,2005,Automático,1968.0,4.7,Negro,Negro,Tracción delantera,5.0,7.0,4.0,1560.0,Gasolina,6,Asturias,33211,Asturias
473,Kia,Stonic,15690.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,53990.0,2020,Automático,1461.0,3.9,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1320.0,Gasolina,12,Madrid,28021,Madrid
474,Mercedes-Benz,B 250,5900.0,140.0,Prof.,Familiar,Ocasión,5,España,12,240000.0,2006,Manual,3855.0,10.7,Gris,Gris,Tracción trasera,4.0,8.0,8.0,1472.0,Diésel,5,Mieres,33600,Asturias
475,Volkswagen,T-Roc,23500.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,69331.0,2021,Automático,5935.0,16.5,Gris,Gris,Tracción trasera,4.0,6.0,12.0,1800.0,Diésel,7,Logroño - la rioja,26006,La Rioja
476,Audi,RS3,77900.0,400.0,Prof.,Coche pequeño,Ocasión,5,España,12,21600.0,2022,Automático,1968.0,5.7,Negro,Negro,Tracción delantera,5.0,7.0,4.0,1677.0,Gasolina,12,Terrassa,8223,Barcelona
477,Volkswagen,T-Roc,18490.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,128000.0,2018,Manual,5935.0,16.5,Gris,Gris,Tracción trasera,4.0,6.0,12.0,1800.0,Gasolina,6,Casserres,8693,Barcelona
478,Opel,Astra,2700.0,147.0,Prof.,Cabrio,Ocasión,2,España,12,247000.0,2002,Manual,1368.0,7.9,Plateado,Plateado,Tracción delantera,4.0,5.0,4.0,1035.0,Gasolina,3,Muchamiel,3110,Alicante/Alacant
479,Mazda,CX-5,13300.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,177950.0,2016,Automático,1798.0,3.3,Rojo,Rojo,Tracción delantera,5.0,5.0,4.0,1385.0,Diésel,1,Astorga,24700,León
480,Toyota,Proace,40490.0,177.0,Prof.,Monovolumen,Ocasión,5,España,36,5350.0,2023,Automático,999.0,5.5,Gris Falcon,Gris Falcon,Tracción delantera,5.0,6.0,3.0,1280.0,Diésel,5,Badajoz,6009,Badajoz
481,MINI,One,7500.0,90.0,Prof.,Coche pequeño,Ocasión,3,España,12,100000.0,2007,Manual,1969.0,5.1,Negro,Negro,Tracción a las cuatro ruedas,5.0,8.0,4.0,1784.0,Gasolina,5,Vic,8500,Barcelona
482,Renault,Megane,30695.0,279.0,Prof.,Coche pequeño,Ocasión,5,España,12,29600.0,2019,Automático,1199.0,4.5,GRIS OSCURO,GRIS OSCURO,Tracción delantera,5.0,5.0,3.0,1035.0,Gasolina,7,Barcelona,8030,Barcelona
483,Mercedes-Benz,SLK,15000.0,199.0,Prof.,Cabrio,Ocasión,5,España,12,190000.0,2004,Automático,1998.0,6.1,Negro,Negro,Tracción delantera,4.0,6.0,4.0,1160.0,Gasolina,12,San miguel de abona,38639,Santa Cruz de Tenerife
484,Renault,Megane,12900.0,132.0,Prof.,Coche pequeño,Ocasión,5,España,12,123478.0,2017,Automático,1600.0,3.6,Blanco,BLANCO,Tracción delantera,5.0,5.0,4.0,1160.0,Gasolina,4,Cordoba,14013,Córdoba
485,Kia,Stonic,153601.0,84.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,72,10094.0,2022,Manual,6749.0,15.9,Azul,Azul,Tracción trasera,5.0,6.0,12.0,2485.0,Gasolina,8,Madrid,28914,Madrid
486,Kia,Stonic,149901.0,84.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,60,21000.0,2022,Manual,6592.0,21.2,Rojo,Rojo,Tracción trasera,4.0,8.0,12.0,1935.0,Gasolina,8,Granollers,8403,Barcelona
487,Mercedes-Benz,GLK 320,17900.0,224.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,137000.0,2009,Automático,1499.0,4.6,Plateado,Plateado,Tracción a las cuatro ruedas,5.0,6.0,3.0,1715.0,Diésel,9,Altea,3590,Alicante/Alacant
488,Mercedes-Benz,GLK 220,16690.0,170.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,132038.0,2012,Automático,1499.0,4.7,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1175.0,Diésel,4,Madrid,28021,Madrid
489,Nissan,Qashqai,13850.0,110.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,97262.0,2014,Manual,2993.0,7.2,Negro,Negro,Tracción a las cuatro ruedas,5.0,8.0,6.0,2230.0,Diésel,5,Madrid,28045,Madrid
490,Mercedes-Benz,CLS 350,13600.0,272.0,Prof.,Sedán,Ocasión,4,España,12,116768.0,2005,Automático,1998.0,5.7,Marrón,MARRON,Tracción delantera,4.0,8.0,4.0,1275.0,Gasolina,7,Alcorcon,28922,Madrid
491,Mercedes-Benz,GLC 220,33700.0,170.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,152793.0,2019,Automático,1598.0,4.3,Gris,Gris,Tracción delantera,5.0,7.0,4.0,1232.0,Diésel,2,Ponteareas,36861,Pontevedra
492,Mercedes-Benz,GLE 43 AMG,52900.0,367.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,79000.0,2016,Automático,1998.0,3.8,Gris,Plata Iridio,Tracción a las cuatro ruedas,5.0,8.0,4.0,1555.0,Gasolina,10,Algete,28110,Madrid
493,Peugeot,3008,16790.0,131.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67861.0,2020,Manual,1498.0,5.4,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1437.0,Diésel,7,Barcelona,8040,Barcelona
494,Skoda,Fabia,12290.0,80.0,Prof.,Coche pequeño,Ocasión,5,España,12,17000.0,2022,Manual,1599.0,5.618983957219252,Azul,Azul,Tracción delantera,2.0,6.0,4.0,1486.978835978836,Gasolina,2,Ciudad real,13005,Ciudad Real
495,Audi,A5,25900.0,190.0,Prof.,Sedán,Ocasión,5,España,12,96728.0,2018,Manual,1197.0,4.3,Rojo,Rojo,Tracción delantera,5.0,6.0,3.0,1294.0,Gasolina,5,Pontevedra,36156,Pontevedra
496,Volkswagen,Tiguan,218901.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,76580.0,2021,Automático,5666.0,13.1,Otros,Otros,Tracción trasera,2.0,4.0,8.0,1548.0,Gasolina,5,Pamplona,31009,Navarra
497,BMW,420,23900.0,184.0,Prof.,Cabrio,Ocasión,2,España,12,143300.0,2015,Automático,1995.0,4.7,Blanco,Blanco,Tracción trasera,5.0,8.0,4.0,1705.0,Diésel,5,Valdepeñas,13005,Ciudad Real
498,Audi,A5,373901.0,150.0,Prof.,Sedán,Ocasión,5,España,12,80352.0,2018,Automático,2993.0,6.1,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,8.0,6.0,1870.0,Diésel,1,Leganes,28914,Madrid
499,Audi,A4 allroad,27950.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,100000.0,2018,Automático,1995.0,4.3,Azul,Azul,Tracción delantera,5.0,8.0,4.0,1470.0,Diésel,1,San cugat del valles,8173,Barcelona
500,Mercedes-Benz,B 250,349501.0,116.0,Prof.,Monovolumen,Ocasión,5,España,24,14500.0,2022,Automático,2992.0,6.4,Blanco,Blanco,Tracción trasera,2.0,8.0,6.0,1470.0,Diésel,9,Malaga,29004,Málaga
501,BMW,418,22490.0,136.0,Prof.,Sedán,Ocasión,5,España,12,122752.0,2018,Automático,4966.0,12.1,Azul,Azul,Tracción trasera,2.0,5.0,8.0,1845.0,Diésel,7,Pamplona,31009,Navarra
502,Mitsubishi,Eclipse Cross,13190.0,163.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,134752.0,2018,Manual,1499.0,2.1,Gris,Gris,Tracción a las cuatro ruedas,5.0,6.0,3.0,1660.0,Gasolina,7,Madrid,28021,Madrid
503,Tesla,Model 3,36900.0,513.0,Prof.,Sedán,Ocasión,4,España,12,52000.0,2020,Automático,1992.0,5.9,Blanco,Blanco,Tracción trasera,5.0,9.0,4.0,1730.0,Eléctrico,3,Caldas de estrach,8393,Barcelona
504,Volkswagen,T-Cross,20654.0,110.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,23060.0,2022,Automático,5204.0,12.3,Blanco,Blanco,Tracción trasera,4.0,8.0,12.0,1870.0,Gasolina,4,Madrid,28022,Madrid
505,Audi,RS Q3,589001.0,401.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,52000.0,2020,Automático,1984.0,6.5,Rojo,Rojo,Tracción delantera,5.0,7.0,4.0,1532.0,Gasolina,8,Alzira,46600,Valencia/València
506,MG,Marvel R,41900.0,179.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,26223.0,2023,Automático,1373.0,5.4,BLACK PEARL,BLACK PEARL,Tracción delantera,5.0,6.0,4.0,1150.0,Eléctrico,1,Cartagena,30201,Murcia
507,Ford,Edge,249901.0,209.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,100400.0,2017,Automático,998.0,5.2,Gris,Gris,Tracción delantera,5.0,5.0,3.0,1490.0,Diésel,8,Bilbao,48960,Bizkaia
508,Hyundai,KONA,15590.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,71218.0,2021,Manual,498.0,6.216406250000001,Rojo,Rojo,Tracción delantera,5.0,6.0,4.0,1000.0,Gasolina,1,Madrid,28021,Madrid
509,Mercedes-Benz,C 220,27900.0,170.0,Prof.,Sedán,Ocasión,4,España,24,45400.0,2018,Automático,1998.0,5.2,Negro,Negro,Tracción delantera,4.0,6.0,4.0,1175.0,Diésel,6,Martos,23600,Jaén
510,BMW,X1,249901.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,37952.0,2020,Automático,1991.0,7.1,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,8.0,4.0,1685.0,Diésel,7,Móstoles,28933,Madrid
511,Peugeot,3008,22585.0,131.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,69182.0,2019,Automático,1984.0,7.3,Gris,Gris,Tracción a las cuatro ruedas,5.0,7.0,4.0,1628.0,Diésel,11,Sant boi de llobregat,8830,Barcelona
512,Peugeot,308,10695.0,131.0,Prof.,Coche pequeño,Ocasión,5,España,12,101017.0,2018,Manual,1498.0,5.4,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1660.0,Diésel,7,Alzira,46600,Valencia/València
513,Ford,EcoSport,13690.0,95.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,51678.0,2018,Manual,1368.0,6.2,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1430.0,Diésel,1,Zaragoza,50011,Zaragoza
514,Audi,A4,22990.0,190.0,Prof.,Familiar,Ocasión,5,España,12,177000.0,2018,Automático,3996.0,12.7,Negro,Negro,Tracción a las cuatro ruedas,5.0,8.0,8.0,2275.0,Diésel,5,Santa coloma de gramenet,8922,Barcelona
515,Mercedes-Benz,GLE 300,66800.0,245.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,52582.0,2020,Automático,1598.0,6.2,Negro,Negro,Tracción delantera,4.0,6.0,4.0,1130.0,Diésel,1,Sabadell,8206,Barcelona
516,Volvo,XC60,57900.0,317.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,38084.0,2020,Automático,1368.0,6.3,Gris,Gris Osmium m. C714E,Tracción delantera,4.0,6.0,4.0,1320.0,Gasolina,3,Granada,18015,Granada
517,Mercedes-Benz,GLC 220,284901.0,170.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,109704.0,2019,Automático,1560.0,4.2,Gris,Gris,Tracción trasera,5.0,7.0,4.0,2520.0,Diésel,1,Granada,18015,Granada
518,Audi,RS Q8,1626581.0,600.0,Prof.,Coupé,KM0,5,España,36,1.0,2023,Automático,1597.0,6.9,Negro,Negro Mitos.,Tracción delantera,5.0,6.0,4.0,1345.0,Gasolina,10,Alaquas,46970,Valencia/València
519,MINI,One,7500.0,90.0,Prof.,Coche pequeño,Ocasión,3,España,12,108000.0,2011,Manual,1969.0,5.2,Marrón,Marrón,Tracción delantera,5.0,8.0,4.0,2077.0,Diésel,9,Ubeda,23400,Jaén
520,Volkswagen,Taigo,21290.0,110.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,24451.0,2023,Automático,5400.0,13.1,Blanco,Blanco,Tracción trasera,2.0,7.0,8.0,1548.0,Gasolina,12,Madrid,28021,Madrid
521,SEAT,Ibiza,130901.0,110.0,Prof.,Coche pequeño,Ocasión,5,España,12,40816.0,2022,Manual,5998.0,13.3,Otros,Otros,Tracción a las cuatro ruedas,5.0,8.0,12.0,2437.0,Gasolina,1,Ciudad real,13005,Ciudad Real
522,BMW,X1,22900.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,120100.0,2018,Automático,1968.0,4.5,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1568.0,Diésel,3,Arroyomolinos,28939,Madrid
523,Volkswagen,Passat Alltrack,32000.0,190.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,70770.0,2019,Automático,1368.0,6.8,Gris,Gris,Tracción delantera,4.0,5.0,4.0,1065.0,Diésel,2,Getxo,48993,Bizkaia
524,Porsche,Cayenne,40900.0,262.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,148000.0,2015,Automático,1598.0,4.6,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1490.0,Diésel,5,Doñinos de salamanca,37120,Salamanca
525,Mercedes-Benz,GLC 250,261901.0,204.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,91258.0,2017,Automático,1995.0,4.1,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1320.0,Diésel,1,Ciudad real,13005,Ciudad Real
526,Nissan,Qashqai,23900.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,60000.0,2019,Manual,2179.0,5.7,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,9.0,4.0,1675.0,Diésel,5,Ourense,32915,Ourense
527,Mitsubishi,Montero,26990.0,190.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,86000.0,2017,Automático,999.0,5.7,Marrón,Marrón,Tracción delantera,5.0,6.0,3.0,1280.0,Diésel,11,Mejorada del campo,28840,Madrid
528,Ford,Mondeo,11890.0,150.0,Prof.,Familiar,Ocasión,5,España,12,172336.0,2019,Automático,998.0,5.7,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1347.0,Diésel,10,Rafelbuñol,46138,Valencia/València
529,Volkswagen,Golf,27990.0,310.0,Prof.,Coche pequeño,Ocasión,3,España,12,100000.0,2017,Manual,1597.0,6.9,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1345.0,Gasolina,7,Torredonjimeno,23650,Jaén
530,Opel,Astra,17190.0,131.0,Prof.,Coche pequeño,Ocasión,5,España,12,21485.0,2023,Manual,1368.0,6.9,Negro,Negro,Tracción delantera,4.0,5.0,4.0,1035.0,Gasolina,2,Madrid,28021,Madrid
531,Skoda,Kodiaq,39400.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,30000.0,2022,Automático,6500.0,5.618983957219252,Negro,Negro Mágico Efecto Perla,Tracción a las cuatro ruedas,4.0,4.0,8.0,1486.978835978836,Diésel,7,Zaragoza,50014,Zaragoza
532,Peugeot,308,119901.0,131.0,Prof.,Familiar,Ocasión,5,España,12,92138.0,2020,Manual,1395.0,5.5,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,7.0,4.0,1463.0,Diésel,4,Rivas vaciamadrid,28522,Madrid
533,Mercedes-Benz,C 200,42900.0,204.0,Prof.,Sedán,Ocasión,4,España,24,18600.0,2021,Automático,6262.0,19.5,Azul,Azul,Tracción trasera,2.0,7.0,12.0,1525.0,Gasolina,11,Martos,23600,Jaén
534,Peugeot,208,18990.0,102.0,Prof.,Coche pequeño,KM0,5,España,36,10.0,2023,Manual,1598.0,6.2,Gris,GRIS PLATINO,Tracción delantera,5.0,5.0,4.0,1205.0,Gasolina,8,Collado villalba,28400,Madrid
535,SEAT,Ateca,144901.0,116.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,141000.0,2019,Manual,1560.0,3.8,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1371.0,Diésel,1,Barrio del progreso,30012,Murcia
536,Hyundai,i30,8899.0,101.0,Prof.,Coche pequeño,Ocasión,5,España,12,35230.0,2012,Manual,4244.0,16.1,Negro,Negro,Tracción trasera,4.0,6.0,8.0,1680.0,Gasolina,12,Valencia,46014,Valencia/València
537,Audi,Q2,286001.0,116.0,Prof.,SUV/4x4/Pickup,KM0,5,España,36,1.0,2023,Manual,2987.0,7.5,Blanco,Blanco Arkona.,Tracción a las cuatro ruedas,5.0,9.0,6.0,2175.0,Diésel,10,Alaquas,46970,Valencia/València
